EPOCH                                 BX_(GSM)               BY_(GSM)               BZ_(GSM)
dd-mm-yyyy hh:mm:ss.ms                      nT                     nT                     nT
06-10-2015 13:00:00.000               -1.98200               -3.68700               -3.46100
06-10-2015 13:04:00.000               -2.30500               -4.01600               -2.87700
06-10-2015 13:08:00.000               -1.96000               -4.17700               -2.69700
06-10-2015 13:12:00.000               -1.84700               -4.91700               -1.50100
06-10-2015 13:16:00.000               -1.72700               -4.79600               -1.22300
06-10-2015 13:20:00.000               -1.02100               -2.07000               -3.63000
06-10-2015 13:24:00.000               -1.78400               -3.02100               -2.43100
06-10-2015 13:28:00.000               -1.81200               -3.89400               -1.53400
06-10-2015 13:32:00.000               -2.26900               -2.75900               -3.38600
06-10-2015 13:36:00.000               -1.42100              -0.668000               -2.83500
06-10-2015 13:40:00.000            -0.00400000                2.32900               -4.06300
06-10-2015 13:44:00.000              -0.742000                1.07100               -4.73200
06-10-2015 13:48:00.000              -0.666000               0.842000               -4.01900
06-10-2015 13:52:00.000              -0.829000               0.315000               -3.99400
06-10-2015 13:56:00.000               -1.60400                1.14600               -4.24700
06-10-2015 14:00:00.000               -2.07200              0.0360000               -4.37000
06-10-2015 14:04:00.000               -1.86200               -3.39500               -3.05500
06-10-2015 14:08:00.000              -0.753000               -4.62900               -1.15900
06-10-2015 14:12:00.000                1.69600               -4.24400               -1.36400
06-10-2015 14:16:00.000                1.45400               -3.82200               -1.90400
06-10-2015 14:20:00.000              -0.110000               -3.14600               -2.62000
06-10-2015 14:24:00.000              -0.425000               -1.90500               -2.63300
06-10-2015 14:28:00.000               -1.50300               -2.57800               -1.66400
06-10-2015 14:32:00.000              0.0280000                1.00800               -4.06100
06-10-2015 14:36:00.000               0.573000                2.15900               -5.35900
06-10-2015 14:40:00.000                1.01300                2.70200               -5.09800
06-10-2015 14:44:00.000               0.955000                2.81800               -5.08200
06-10-2015 14:48:00.000                1.34400                2.74300               -5.07300
06-10-2015 14:52:00.000                1.07700                3.28900               -4.84500
06-10-2015 14:56:00.000               0.925000                3.40000               -4.95900
06-10-2015 15:00:00.000                1.14500                3.24300               -4.94900
06-10-2015 15:04:00.000                1.41300                3.30800               -5.01500
06-10-2015 15:08:00.000                1.66500                1.86100               -5.56900
06-10-2015 15:12:00.000                1.63000                1.59100               -5.56700
06-10-2015 15:16:00.000                1.83800                1.46000               -5.56900
06-10-2015 15:20:00.000                2.27500               0.822000               -5.50800
06-10-2015 15:24:00.000                1.14300                2.31400               -5.46300
06-10-2015 15:28:00.000               0.895000                2.59100               -5.60000
06-10-2015 15:32:00.000               0.915000                2.64700               -5.57400
06-10-2015 15:36:00.000                1.02700                2.55500               -5.62500
06-10-2015 15:40:00.000               0.942000                2.70000               -5.68400
06-10-2015 15:44:00.000                1.14500                2.62300               -5.70000
06-10-2015 15:48:00.000                1.37500                2.67400               -5.66900
06-10-2015 15:52:00.000                1.25100                2.22300               -5.78300
06-10-2015 15:56:00.000                1.12600                2.72400               -5.59800
06-10-2015 16:00:00.000                1.09600                2.77800               -5.70000
06-10-2015 16:04:00.000               0.833000                3.19200               -5.67500
06-10-2015 16:08:00.000                1.13700                3.23100               -5.67200
06-10-2015 16:12:00.000                1.54000                3.15200               -5.70400
06-10-2015 16:16:00.000                1.69100                3.03800               -5.65400
06-10-2015 16:20:00.000                1.02500                3.33500               -5.59800
06-10-2015 16:24:00.000               -3.72100                2.56100               -4.04900
06-10-2015 16:28:00.000               -1.33000                2.82700               -4.65300
06-10-2015 16:32:00.000                2.79200                3.25800               -4.80600
06-10-2015 16:36:00.000                3.28200                2.94700               -4.39700
06-10-2015 16:40:00.000                3.08400                3.37100               -4.36900
06-10-2015 16:44:00.000                2.69000                3.12600               -4.15700
06-10-2015 16:48:00.000                3.14200                2.93500               -3.81600
06-10-2015 16:52:00.000                3.74800                2.06200               -3.66600
06-10-2015 16:56:00.000                4.22800                2.86200               -2.42200
06-10-2015 17:00:00.000                4.37500                1.93400               -2.56900
06-10-2015 17:04:00.000                3.87800                2.57200               -2.56300
06-10-2015 17:08:00.000                4.60400                1.38200               -3.01400
06-10-2015 17:12:00.000                4.60400                1.86100               -2.97100
06-10-2015 17:16:00.000                4.91700                1.82700               -2.49400
06-10-2015 17:20:00.000                5.11200                1.40700               -2.37700
06-10-2015 17:24:00.000                5.06600                1.22600               -2.67500
06-10-2015 17:28:00.000                4.82800               0.942000               -3.45200
06-10-2015 17:32:00.000                5.05300               0.829000               -3.21500
06-10-2015 17:36:00.000                3.34800                2.02100               -4.16100
06-10-2015 17:40:00.000                1.90700                3.77700               -5.41900
06-10-2015 17:44:00.000              -0.188000                4.46000               -5.14500
06-10-2015 17:48:00.000              -0.944000                4.72200               -5.35500
06-10-2015 17:52:00.000               -1.57800                4.65200               -4.85700
06-10-2015 17:56:00.000               -1.52400                4.87500               -4.60800
06-10-2015 18:00:00.000               -1.19800                5.05100               -4.61100
06-10-2015 18:04:00.000               -1.38700                5.07700               -4.52200
06-10-2015 18:08:00.000               -1.74600                5.32400               -4.14200
06-10-2015 18:12:00.000               -1.57300                4.03200               -5.33700
06-10-2015 18:16:00.000               -1.74700                5.29000               -3.92000
06-10-2015 18:20:00.000               -1.90300                4.81200               -4.62300
06-10-2015 18:24:00.000               -1.69800                4.10000               -5.36700
06-10-2015 18:28:00.000               -1.85300                4.30400               -5.08900
06-10-2015 18:32:00.000               -2.26800                4.61600               -4.97100
06-10-2015 18:36:00.000               -2.51600                4.64800               -4.89000
06-10-2015 18:40:00.000               -2.47400                4.44700               -5.08700
06-10-2015 18:44:00.000               -1.77100                3.72400               -5.85200
06-10-2015 18:48:00.000               -1.49800                3.91600               -5.77800
06-10-2015 18:52:00.000               -1.75700                2.65200               -6.25100
06-10-2015 18:56:00.000               -1.89100                2.25500               -6.17900
06-10-2015 19:00:00.000               -1.85000                3.24400               -6.05000
06-10-2015 19:04:00.000               -1.76100                4.36700               -5.73200
06-10-2015 19:08:00.000               -1.46800                5.17200               -5.17400
06-10-2015 19:12:00.000               -2.17600                5.28600               -4.60100
06-10-2015 19:16:00.000               -1.87800                4.74500               -4.85100
06-10-2015 19:20:00.000               -1.46900                3.89500               -5.87600
06-10-2015 19:24:00.000              -0.641000                2.96700               -6.58000
06-10-2015 19:28:00.000              -0.960000               0.647000               -6.99600
06-10-2015 19:32:00.000              -0.493000               0.689000               -7.04300
06-10-2015 19:36:00.000              -0.227000              -0.953000               -7.21900
06-10-2015 19:40:00.000               0.280000               0.913000               -6.49200
06-10-2015 19:44:00.000               -2.04300                6.40700               -5.65900
06-10-2015 19:48:00.000               -2.38000                7.37200               -4.20400
06-10-2015 19:52:00.000               -2.46900                6.42400               -5.71300
06-10-2015 19:56:00.000               -3.22000                7.66700               -4.47700
06-10-2015 20:00:00.000               -2.35000                7.02400               -5.89500
06-10-2015 20:04:00.000               -2.73000                7.20400               -5.65900
06-10-2015 20:08:00.000               -3.36100                8.20700               -4.11100
06-10-2015 20:12:00.000               -3.47500                8.22400               -4.12900
06-10-2015 20:16:00.000               -2.96400                8.11800               -2.62800
06-10-2015 20:20:00.000              -0.323000                9.35900               -1.68300
06-10-2015 20:24:00.000               -1.70100                8.48300               -4.16900
06-10-2015 20:28:00.000               -3.77600                7.69100               -3.88200
06-10-2015 20:32:00.000               -3.36700                7.18000               -6.01100
06-10-2015 20:36:00.000               -4.33700                8.07200               -3.46700
06-10-2015 20:40:00.000               -3.25800               0.842000               -5.78800
06-10-2015 20:44:00.000               -2.27600                5.11700               -5.50900
06-10-2015 20:48:00.000              -0.625000                3.17700               -6.82300
06-10-2015 20:52:00.000               -5.77900                4.86600               -3.60700
06-10-2015 20:56:00.000               -5.86400                7.72400               -2.45700
06-10-2015 21:00:00.000               -4.72900                8.98100               -2.71900
06-10-2015 21:04:00.000               -4.08900                10.0760               -2.28900
06-10-2015 21:08:00.000               -4.40400                10.1550               -1.71900
06-10-2015 21:12:00.000               -6.10000                9.11700               -1.31100
06-10-2015 21:16:00.000               -6.93300                9.32000                1.24700
06-10-2015 21:20:00.000               -6.51100                9.67700               -1.63600
06-10-2015 21:24:00.000               -6.04300                10.0500               -1.28800
06-10-2015 21:28:00.000               -5.80800                9.80300               -1.75800
06-10-2015 21:32:00.000               -8.05500                7.79300               0.703000
06-10-2015 21:36:00.000               -6.27500                7.87100                4.56300
06-10-2015 21:40:00.000               -6.38100                8.04400                3.16200
06-10-2015 21:44:00.000               -5.19300                8.65300                3.40500
06-10-2015 21:48:00.000               -6.51400                9.50000               0.474000
06-10-2015 21:52:00.000               -7.14100                6.76600               0.968000
06-10-2015 21:56:00.000               -6.23200              0.0960000                3.06300
06-10-2015 22:00:00.000               -2.66000               -7.36100               -1.91700
06-10-2015 22:04:00.000               -5.49000                1.71600               -3.43900
06-10-2015 22:08:00.000               -6.97600                3.29300               -3.77900
06-10-2015 22:12:00.000               -7.29500                5.65600               -3.31400
06-10-2015 22:16:00.000               -7.27600                5.98200               -2.49700
06-10-2015 22:20:00.000               -4.37900                9.29400             -0.0950000
06-10-2015 22:24:00.000               -2.89100                9.37100               0.661000
06-10-2015 22:28:00.000               -3.82600                8.98300               0.589000
06-10-2015 22:32:00.000               -2.57200                9.79200                3.52800
06-10-2015 22:36:00.000               -4.11200                9.90200                2.31100
06-10-2015 22:40:00.000               -3.24300                9.77200                3.23800
06-10-2015 22:44:00.000               -2.57000                9.26700                4.13700
06-10-2015 22:48:00.000               -3.94500                9.27000                2.68400
06-10-2015 22:52:00.000               -7.80900                7.20300               -2.02500
06-10-2015 22:56:00.000               -8.94700                5.74000               -4.00900
06-10-2015 23:00:00.000               -8.42300                7.76000               -1.74300
06-10-2015 23:04:00.000               -8.46600                7.71100              -0.297000
06-10-2015 23:08:00.000               -7.38800                8.69900                1.12600
06-10-2015 23:12:00.000               -7.83500                8.45000              -0.107000
06-10-2015 23:16:00.000               -7.84200                8.35300              -0.717000
06-10-2015 23:20:00.000               -7.93500                8.16000               -1.50600
06-10-2015 23:24:00.000               -7.76800                7.97400               -2.35300
06-10-2015 23:28:00.000               -7.97400                7.68100               -1.60300
06-10-2015 23:32:00.000               -7.85900                7.73100               -1.59500
06-10-2015 23:36:00.000               -7.04200                8.42100               -1.14100
06-10-2015 23:40:00.000               -6.46400                8.75900               -1.14300
06-10-2015 23:44:00.000               -8.34800                7.08700               -1.81600
06-10-2015 23:48:00.000               -8.69500                6.62600               -2.21900
06-10-2015 23:52:00.000               -9.19200                5.47300               -2.96700
06-10-2015 23:56:00.000               -9.87800                3.43400               -3.90200
07-10-2015 00:00:00.000               -9.63600                4.57600               -3.13700
07-10-2015 00:04:00.000               -9.29100                3.96600               -3.84500
07-10-2015 00:08:00.000               -8.66100                1.27400               -4.95600
07-10-2015 00:12:00.000               -7.48300                3.24400               -4.06400
07-10-2015 00:16:00.000               -3.18500                9.34100              -0.752000
07-10-2015 00:20:00.000              -0.552000                9.43300              -0.644000
07-10-2015 00:24:00.000               -3.33900                9.46500              -0.769000
07-10-2015 00:28:00.000               -4.74200                9.17200               -1.27000
07-10-2015 00:32:00.000               -5.02200                8.30900               -2.26700
07-10-2015 00:36:00.000               -5.16100                7.57000               -3.51000
07-10-2015 00:40:00.000               -6.25800                7.65900               -3.31700
07-10-2015 00:44:00.000               -5.53400                5.16000               -5.65400
07-10-2015 00:48:00.000               -4.42100                4.54800               -7.05800
07-10-2015 00:52:00.000               -6.01600                8.43700               -2.16200
07-10-2015 00:56:00.000               -6.57000                8.79200               -1.33900
07-10-2015 01:00:00.000               -5.57800                8.39700               -1.17700
07-10-2015 01:04:00.000               -5.50500                7.56100               -1.86600
07-10-2015 01:08:00.000               -5.53000                8.99200               0.202000
07-10-2015 01:12:00.000               -5.84700                8.65000               -1.14500
07-10-2015 01:16:00.000               -5.97600                7.82200               -2.68800
07-10-2015 01:20:00.000               -5.66700                7.75300               -1.33800
07-10-2015 01:24:00.000               -5.52500                8.52800              -0.663000
07-10-2015 01:28:00.000               -7.06000                8.19500               -2.88100
07-10-2015 01:32:00.000               -6.13600                8.01700               -1.84300
07-10-2015 01:36:00.000               -6.08200                6.17500               -3.35900
07-10-2015 01:40:00.000               -4.52100                7.63800              -0.805000
07-10-2015 01:44:00.000               -4.28400                10.4230              -0.393000
07-10-2015 01:48:00.000               -4.32800                10.2700              -0.828000
07-10-2015 01:52:00.000               -4.18900                10.8000               0.365000
07-10-2015 01:56:00.000               -4.25600                11.1660               0.587000
07-10-2015 02:00:00.000               -4.48100                11.2720               0.628000
07-10-2015 02:04:00.000               -4.39400                11.2170               0.246000
07-10-2015 02:08:00.000               -5.11100                10.8330               0.517000
07-10-2015 02:12:00.000               -4.91300                9.40100              -0.420000
07-10-2015 02:16:00.000               -6.00100                9.01400               -2.01800
07-10-2015 02:20:00.000               -8.78200                3.10200               -5.27300
07-10-2015 02:24:00.000               -5.88900               -8.76200               -7.47400
07-10-2015 02:28:00.000               -7.65500               -7.66900               -10.0750
07-10-2015 02:32:00.000               -9.16800               -6.35400               -9.89200
07-10-2015 02:36:00.000               -9.90200               -4.91600               -9.95500
07-10-2015 02:40:00.000               -10.7070               -1.54700               -10.5750
07-10-2015 02:44:00.000               -10.5800               -2.78100               -10.4180
07-10-2015 02:48:00.000               -10.1190               -4.11300               -10.4690
07-10-2015 02:52:00.000               -11.8670              -0.762000               -9.50500
07-10-2015 02:56:00.000               -12.0270              -0.783000               -9.91900
07-10-2015 03:00:00.000               -12.4120               0.569000               -9.96800
07-10-2015 03:04:00.000               -12.5770               0.669000               -9.34700
07-10-2015 03:08:00.000               -12.1100                1.20200               -9.14000
07-10-2015 03:12:00.000               -12.1530                1.47100               -8.98200
07-10-2015 03:16:00.000               -12.0320                1.23400               -8.90100
07-10-2015 03:20:00.000               -11.7620               0.534000               -9.22800
07-10-2015 03:24:00.000               -11.7740               0.627000               -9.64700
07-10-2015 03:28:00.000               -11.8560               -1.09100               -9.43300
07-10-2015 03:32:00.000               -11.7820               -1.88300               -9.05200
07-10-2015 03:36:00.000               -12.7320                1.74900               -8.14700
07-10-2015 03:40:00.000               -12.5300                1.36600               -8.29100
07-10-2015 03:44:00.000               -12.4010                1.44100               -8.74900
07-10-2015 03:48:00.000               -12.3960                1.14700               -8.88500
07-10-2015 03:52:00.000               -12.4880              -0.517000               -8.86800
07-10-2015 03:56:00.000               -12.0790               -1.11400               -9.42200
07-10-2015 04:00:00.000               -12.5400               -2.42700               -8.64500
07-10-2015 04:04:00.000               -13.5600                1.52100               -7.98000
07-10-2015 04:08:00.000               -13.7000               0.984000               -8.25500
07-10-2015 04:12:00.000               -13.5560               0.312000               -8.32300
07-10-2015 04:16:00.000               -13.1410              -0.342000               -7.94400
07-10-2015 04:20:00.000               -13.3400              -0.594000               -7.95600
07-10-2015 04:24:00.000               -13.5880               0.457000               -8.18100
07-10-2015 04:28:00.000               -13.8330               0.190000               -8.06400
07-10-2015 04:32:00.000               -13.8250              -0.938000               -7.76300
07-10-2015 04:36:00.000               -13.6030              -0.636000               -8.10900
07-10-2015 04:40:00.000               -13.7540              -0.690000               -7.85500
07-10-2015 04:44:00.000               -14.0270              -0.284000               -7.60800
07-10-2015 04:48:00.000               -13.4830               -1.79900               -7.41800
07-10-2015 04:52:00.000               -13.8820               -2.24000               -7.76100
07-10-2015 04:56:00.000               -13.6520               -4.42200               -8.01700
07-10-2015 05:00:00.000               -13.8940               -5.14500               -8.06800
07-10-2015 05:04:00.000               -13.8710               -1.61600               -9.13000
07-10-2015 05:08:00.000               -13.9460              -0.570000               -9.32700
07-10-2015 05:12:00.000               -13.9960                2.44100               -9.74200
07-10-2015 05:16:00.000               -13.7540                2.70800               -10.0470
07-10-2015 05:20:00.000               -14.1680                2.78400               -9.45700
07-10-2015 05:24:00.000               -14.1350                2.96800               -9.23600
07-10-2015 05:28:00.000               -13.8250                3.77300               -8.82900
07-10-2015 05:32:00.000               -13.9010                4.21000               -8.60400
07-10-2015 05:36:00.000               -14.0300                3.94900               -8.58700
07-10-2015 05:40:00.000               -13.9390                4.08900               -8.56800
07-10-2015 05:44:00.000               -14.3150                4.54400               -8.88400
07-10-2015 05:48:00.000               -14.7760                4.65100               -7.41700
07-10-2015 05:52:00.000               -15.0740                4.37300               -7.06200
07-10-2015 05:56:00.000               -14.7770                5.26800               -7.77700
07-10-2015 06:00:00.000               -14.6600                5.60900               -8.13100
07-10-2015 06:04:00.000               -14.7690                5.22200               -7.88300
07-10-2015 06:08:00.000               -15.4460                5.18200               -5.69700
07-10-2015 06:12:00.000               -15.3460                5.10200               -6.72400
07-10-2015 06:16:00.000               -15.1530                4.79300               -7.94500
07-10-2015 06:20:00.000               -15.1560                4.52000               -8.36900
07-10-2015 06:24:00.000               -14.7530                4.56600               -9.08400
07-10-2015 06:28:00.000               -14.8000                4.61200               -8.75600
07-10-2015 06:32:00.000               -14.8070                4.04700               -9.27600
07-10-2015 06:36:00.000               -14.3560                3.87200               -9.06300
07-10-2015 06:40:00.000               -13.5490                4.10000               -9.57200
07-10-2015 06:44:00.000               -13.9520                5.20100               -9.06500
07-10-2015 06:48:00.000               -13.4910                4.88900               -8.50600
07-10-2015 06:52:00.000               -14.1060                4.67500               -9.46800
07-10-2015 06:56:00.000               -14.2830                4.52300               -9.78300
07-10-2015 07:00:00.000               -14.2320                4.65100               -9.86500
07-10-2015 07:04:00.000               -14.4300                4.72800               -9.23000
07-10-2015 07:08:00.000               -14.8620                5.71900               -5.75900
07-10-2015 07:12:00.000               -14.4490                5.41000               -7.42000
07-10-2015 07:16:00.000               -14.6230                5.65400               -8.07800
07-10-2015 07:20:00.000               -13.8510                4.32900               -9.23100
07-10-2015 07:24:00.000               -13.6420                4.21700               -10.5960
07-10-2015 07:28:00.000               -13.8310                4.27300               -11.3280
07-10-2015 07:32:00.000               -13.5390                4.05600               -11.3380
07-10-2015 07:36:00.000               -13.5680                4.78700               -10.7030
07-10-2015 07:40:00.000               -10.8710                8.06700               -9.81500
07-10-2015 07:44:00.000               -11.8360                7.78700               -8.55900
07-10-2015 07:48:00.000               -14.5330                6.97700               -9.03000
07-10-2015 07:52:00.000               -14.9020                7.18900               -8.55100
07-10-2015 07:56:00.000               -15.4830                7.75900               -7.29000
07-10-2015 08:00:00.000               -15.7830                8.13700               -6.85400
07-10-2015 08:04:00.000               -15.8080                8.45800               -6.28700
07-10-2015 08:08:00.000               -15.5510                9.36300               -5.81500
07-10-2015 08:12:00.000               -15.7870                9.72000               -5.27300
07-10-2015 08:16:00.000               -15.8980                10.0560               -4.86700
07-10-2015 08:20:00.000               -15.3750                10.3800               -3.72400
07-10-2015 08:24:00.000               -14.8030                9.86600               -6.05700
07-10-2015 08:28:00.000               -14.8940                9.72800               -5.97800
07-10-2015 08:32:00.000               -15.1440                10.5810               -4.35100
07-10-2015 08:36:00.000               -15.2830                11.6340               -2.22900
07-10-2015 08:40:00.000               -14.9430                11.8420               -1.38300
07-10-2015 08:44:00.000               -14.6320                12.1560               0.749000
07-10-2015 08:48:00.000               -14.8650                12.1950             -0.0350000
07-10-2015 08:52:00.000               -14.1840                12.2000                1.13900
07-10-2015 08:56:00.000               -14.1610                11.6290                2.22500
07-10-2015 09:00:00.000               -13.4540                12.1640                4.17300
07-10-2015 09:04:00.000               -12.7730                11.8690                6.31600
07-10-2015 09:08:00.000               -12.9310                11.8120                3.99100
07-10-2015 09:12:00.000               -12.6280                12.8830                2.19100
07-10-2015 09:16:00.000               -11.2780                10.9820                4.48100
07-10-2015 09:20:00.000               -11.8360                11.5080                5.91200
07-10-2015 09:24:00.000               -11.8460                12.2560                6.28000
07-10-2015 09:28:00.000               -11.7860                12.7530                4.25500
07-10-2015 09:32:00.000               -10.5760                12.9670                5.68600
07-10-2015 09:36:00.000               -11.6790                12.4250                4.84100
07-10-2015 09:40:00.000               -12.1910                12.5250                3.33900
07-10-2015 09:44:00.000               -12.4580                12.6820               0.874000
07-10-2015 09:48:00.000               -12.6850                12.7060               0.702000
07-10-2015 09:52:00.000               -12.1530                12.8500              -0.825000
07-10-2015 09:56:00.000               -11.9860                13.2170              -0.456000
07-10-2015 10:00:00.000               -12.0600                12.8950             -0.0480000
07-10-2015 10:04:00.000               -11.2730                13.2140                3.69000
07-10-2015 10:08:00.000               -11.0710                12.5530                1.53300
07-10-2015 10:12:00.000               -11.7180                11.7400               -2.87700
07-10-2015 10:16:00.000               -10.5980                11.6720               -3.85100
07-10-2015 10:20:00.000               -8.25000                10.3740               -2.97100
07-10-2015 10:24:00.000               -7.56300                9.30500               -2.40100
07-10-2015 10:28:00.000               -4.74300                8.09800              -0.441000
07-10-2015 10:32:00.000               -5.16400                9.65700               0.180000
07-10-2015 10:36:00.000              -0.784000                13.4550                7.28700
07-10-2015 10:40:00.000                3.24200                7.17000                8.86500
07-10-2015 10:44:00.000               -6.47900                13.6630               -1.65800
07-10-2015 10:48:00.000               -6.48500                14.9040               -1.40200
07-10-2015 10:52:00.000               -6.27200                14.5360              -0.464000
07-10-2015 10:56:00.000               -8.79500                13.2100               -2.37500
07-10-2015 11:00:00.000               -8.88200                12.1950               -3.48300
07-10-2015 11:04:00.000               -10.4710                10.3310               -6.24100
07-10-2015 11:08:00.000               -10.4860                9.82100               -5.57500
07-10-2015 11:12:00.000               -11.3890                9.98200               -4.57700
07-10-2015 11:16:00.000               -11.8640                9.74400               -5.44800
07-10-2015 11:20:00.000               -10.6910                7.46200               -8.73800
07-10-2015 11:24:00.000               -9.33800                5.72100               -9.21400
07-10-2015 11:28:00.000               -6.75000                9.01100                4.43300
07-10-2015 11:32:00.000               -7.03300                12.0700              -0.412000
07-10-2015 11:36:00.000               -8.38000                11.9850              -0.785000
07-10-2015 11:40:00.000               -8.43300                7.30600                6.51200
07-10-2015 11:44:00.000               -2.86200                10.6760                5.41000
07-10-2015 11:48:00.000               -8.28200                10.2460               0.263000
07-10-2015 11:52:00.000               -8.44100                10.6550               -7.45500
07-10-2015 11:56:00.000               -8.62500                10.7610               -6.14000
07-10-2015 12:00:00.000               -10.8610                10.5930               -4.25100
07-10-2015 12:04:00.000               -9.47300                10.5810               -6.89700
07-10-2015 12:08:00.000               -10.6420                10.3770               -7.11200
07-10-2015 12:12:00.000               -2.72700                10.9830               -10.0980
07-10-2015 12:16:00.000               -9.24300                10.3740               -8.86600
07-10-2015 12:20:00.000               -9.92700                11.3450               -8.41100
07-10-2015 12:24:00.000               -5.39800                10.6500               -5.06700
07-10-2015 12:28:00.000                5.68500                6.10800                11.4370
07-10-2015 12:32:00.000                2.61700                10.6370                9.04100
07-10-2015 12:36:00.000                3.27100                12.4330                4.94000
07-10-2015 12:40:00.000               -1.03100                12.5890                4.33900
07-10-2015 12:44:00.000               -3.21700                9.73600                1.07300
07-10-2015 12:48:00.000               -7.52100               0.976000               -11.3290
07-10-2015 12:52:00.000               -4.64900                9.09600               -6.38900
07-10-2015 12:56:00.000               -9.31600                9.32500               -7.85800
07-10-2015 13:00:00.000               -11.1700                8.48000               -9.20900
07-10-2015 13:04:00.000               -12.0280              -0.513000               -9.30900
07-10-2015 13:08:00.000               -10.8600               -7.43400               -12.4330
07-10-2015 13:12:00.000               -12.6720               -4.38200               -13.7180
07-10-2015 13:16:00.000               -12.4210              -0.388000               -14.2720
07-10-2015 13:20:00.000               -14.4780               -1.30300               -11.0010
07-10-2015 13:24:00.000               -13.8160               -2.63000               -13.9680
07-10-2015 13:28:00.000               -13.2480               -1.48800               -15.7070
07-10-2015 13:32:00.000               -11.5910                2.19100               -16.3560
07-10-2015 13:36:00.000               -8.79200                1.81700               -17.9110
07-10-2015 13:40:00.000               -11.4270                2.82400               -16.2800
07-10-2015 13:44:00.000               -10.2610                5.34500               -16.5440
07-10-2015 13:48:00.000               -11.3120                7.59300               -15.2260
07-10-2015 13:52:00.000               -11.9020                6.47900               -15.6950
07-10-2015 13:56:00.000               -13.4610                7.38000               -14.4550
07-10-2015 14:00:00.000               -14.0430                11.1720               -10.6930
07-10-2015 14:04:00.000               -14.2020                11.9890               -9.81000
07-10-2015 14:08:00.000               -15.0050                11.7050               -8.33600
07-10-2015 14:12:00.000               -14.1410                13.1960               -7.56700
07-10-2015 14:16:00.000               -14.1840                13.1990               -8.26200
07-10-2015 14:20:00.000               -14.8510                14.2360               -7.90000
07-10-2015 14:24:00.000               -13.5190                17.5190               -4.25300
07-10-2015 14:28:00.000               -12.6430                18.2810               -1.41900
07-10-2015 14:32:00.000               -13.2000                16.6490                2.68200
07-10-2015 14:36:00.000               -12.3370                14.2540                1.07400
07-10-2015 14:40:00.000               -12.5060                12.2390               -6.61300
07-10-2015 14:44:00.000               -12.9930                7.21000               -11.4880
07-10-2015 14:48:00.000               -13.4900                10.2440               -8.29500
07-10-2015 14:52:00.000               -12.6380                11.5880               -7.78700
07-10-2015 14:56:00.000               -12.3430                14.0510               -6.34000
07-10-2015 15:00:00.000               -7.14900                15.1180               -3.39600
07-10-2015 15:04:00.000               -12.5280                9.10400               -10.1140
07-10-2015 15:08:00.000               -11.9130                2.37100               -14.2370
07-10-2015 15:12:00.000               -10.1290               -2.88700               -16.5060
07-10-2015 15:16:00.000               -10.4030               -2.07800               -16.4550
07-10-2015 15:20:00.000               -9.84600               -4.14500               -16.9220
07-10-2015 15:24:00.000               -10.2830               -5.08200               -16.1680
07-10-2015 15:28:00.000               -9.03600                8.47300               -6.16300
07-10-2015 15:32:00.000               -8.90000                11.3000               -5.22600
07-10-2015 15:36:00.000               -7.53600                16.4700               -3.84100
07-10-2015 15:40:00.000               -9.02900                16.5750               0.547000
07-10-2015 15:44:00.000               -9.58600                12.0480               -9.68100
07-10-2015 15:48:00.000               -10.7910                14.0690               -2.99200
07-10-2015 15:52:00.000               -11.1110                14.2530               -1.91800
07-10-2015 15:56:00.000               -10.8090                10.6360               -7.24500
07-10-2015 16:00:00.000               -6.34500                14.5610               -1.10500
07-10-2015 16:04:00.000               -8.01500                13.5520               -3.05300
07-10-2015 16:08:00.000               -8.62800                12.8320               -4.36400
07-10-2015 16:12:00.000               -9.36600                9.97000               -9.21700
07-10-2015 16:16:00.000               -11.3690                4.55800               -10.3520
07-10-2015 16:20:00.000               -11.2260                5.43500               -6.49300
07-10-2015 16:24:00.000               -11.5580                2.16800               -10.5490
07-10-2015 16:28:00.000               -5.13600                5.75400               -6.55000
07-10-2015 16:32:00.000             -0.0530000                14.1330                2.11300
07-10-2015 16:36:00.000               -4.57100                11.4620               -6.41100
07-10-2015 16:40:00.000               -3.98100                8.29900               -11.2730
07-10-2015 16:44:00.000               -4.08400                4.86600               -13.4300
07-10-2015 16:48:00.000               -4.27900                5.65800               -13.0150
07-10-2015 16:52:00.000               -1.89400                6.54700               -15.7770
07-10-2015 16:56:00.000               -4.34400                9.89400               -12.9070
07-10-2015 17:00:00.000               -4.60600                10.2590               -10.9310
07-10-2015 17:04:00.000               -5.11400                1.29200               -16.0580
07-10-2015 17:08:00.000               -3.05900                2.81500               -16.5430
07-10-2015 17:12:00.000               -2.27400               0.709000               -16.2070
07-10-2015 17:16:00.000               -1.12400               -3.58400               -13.1120
07-10-2015 17:20:00.000               -6.18000               0.252000               -14.4320
07-10-2015 17:24:00.000               -7.68900                3.06800               -14.6270
07-10-2015 17:28:00.000               -7.02400                5.05700               -14.3930
07-10-2015 17:32:00.000               -8.70800                9.07100               -8.28600
07-10-2015 17:36:00.000               -10.8400                10.2220               -1.82400
07-10-2015 17:40:00.000               -10.3260                10.4500               -5.49900
07-10-2015 17:44:00.000               -6.45600                11.8220               -8.00500
07-10-2015 17:48:00.000               -10.2820                6.11600               -12.9530
07-10-2015 17:52:00.000               -9.12500                8.39400               -10.8040
07-10-2015 17:56:00.000               -10.5900                14.4420               -3.76100
07-10-2015 18:00:00.000               -10.9620                13.3230                2.00800
